record_id,scenario,expected_annual_loss_nzd,events_exposed,OBJECTID,asset_type,asset_group,asset_id,VALIDATIONSTATE,GlobalID,description,SITE,site_description,local_board,STREETNAME,STREETNUMBER,city,replacement_value_nzd,criticality_score,priority_score,risk_band
park-1053,baseline,0.0,0,1053,Playground - Public Access,Playground Location,10759-L100-230-EXW-001,3,9baa4a2f-38da-491c-be06-409c382b06cb,PS_Playground - Junior,10759,Maraetai Park,Franklin,Maraetai Drive,194,Auckland,300000.0,2,0.0,No modelled exposure
park-1054,baseline,0.0,0,1054,Playground - Public Access,Playground Location,10535-L100-230-EXW-001,3,fb2a957b-e4be-495a-b9f3-42e64413c0c0,PS_Playground,10535,Massey Park - Waiuku,Franklin,Belgium Street,2,Waiuku,300000.0,2,0.0,No modelled exposure
park-1055,baseline,0.0,0,1055,Playground - Public Access,Playground Location,21638-L100-230-EXW-001,3,6403c901-af56-472d-af63-b109eb91df2d,PS_Playground,21638,Bedingfield Memorial Park,Mangere-Otahuhu,Princes Street East,127,Auckland,300000.0,2,0.0,No modelled exposure
park-1056,baseline,0.0,0,1056,Playground - Public Access,Playground Location,11058-L100-230-EXW-001,3,a49d5152-dcea-4efd-9285-2dbc60696542,PS_Playground (Whole) -,11058,Okura Reserve,Hibiscus and Bays,Okura River Road,81,North Shore,300000.0,2,0.0,No modelled exposure
park-1057,baseline,0.0,0,1057,Playground - Public Access,Playground Location,20178-L100-230-EXW-001,3,5d917a5c-9c8a-441c-9ef0-7ced9bc792fb,PS_Playground,20178,Wattle Downs Esplanade Reserve,Manurewa,Wattle Farm Road,201R,Auckland,300000.0,2,0.0,No modelled exposure
park-1058,baseline,0.0,0,1058,Playground - Public Access,Playground Location,21147-L100-230-EXW-002,3,25206d61-7bd7-4f2b-ae76-9fe3bc63a563,PS_Playground (Whole),21147,Takapuna Rose Gardens - Potters,Devonport-Takapuna,Anzac Street,42,Auckland,300000.0,2,0.0,No modelled exposure
park-1059,baseline,0.0,0,1059,Playground - Public Access,Playground Location,22739-L100-230-EXW-001,3,dc7f772f-808f-42ec-a4fc-7e9ca6824152,PS_Playground,22739,Macleans Park,Howick,The Esplanade,67R,Auckland,300000.0,2,0.0,No modelled exposure
park-106,baseline,0.0,0,106,Public Toilet,Building Level 3,10321-B001-151,3,1639d855-c8c2-4788-b4bd-14c2e9e913a7,Toilet - W32 (Eric Armishaw Park),10321,Eric Armishaw Park,Albert-Eden,Walker Road,117,Auckland Central,450000.0,3,0.0,No modelled exposure
park-1060,baseline,0.0,0,1060,Playground - Public Access,Playground Location,11335-L100-230-EXW-001,3,d2a22745-b656-4e28-b7af-45f99445c584,PS_Playground,11335,Parrs Park,Waitakere Ranges,Parrs Cross Road,131A,Auckland,300000.0,2,0.0,No modelled exposure
park-1061,baseline,0.0,0,1061,Playground - Public Access,Playground Location,21719-L100-230-EXW-001,3,bc57ff60-59e3-4027-90ea-df9d503e0753,PS_Playground,21719,Caringbah Park,Otara-Papatoetoe,Caringbah Drive,9R,Auckland,300000.0,2,0.0,No modelled exposure
park-1062,baseline,0.0,0,1062,Playground - Public Access,Playground Location,10706-L100-230-EXW-001,3,7d9a076c-a72d-4d14-9064-1073a63784cf,PS_Playground,10706,Milton Park,Otara-Papatoetoe,Milton Road,23R,Auckland,300000.0,2,0.0,No modelled exposure
park-1063,baseline,0.0,0,1063,Playground - Public Access,Playground Location,10605-L100-230-EXW-001,3,7b77d07c-961c-4e81-a9c4-5f2f482f8fd3,PS_Playground,10605,Whitford Point Reserve,Franklin,Clevedon Kawakawa Road,1482R,Franklin,300000.0,2,0.0,No modelled exposure
park-1064,baseline,0.0,0,1064,Playground - Public Access,Playground Location,22208-L100-230-EXW-001,3,ae6c3214-e573-4b76-959d-c6c95133d73b,PS_Playground (Whole)-,22208,Devonshire Reserve,Upper Harbour,Devonshire Road,6,Auckland,300000.0,2,0.0,No modelled exposure
park-1065,baseline,0.0,0,1065,Playground - Public Access,Playground Location,11198-L100-230-EXW-002,3,47327276-62f8-4ca7-8f9a-e5748966593f,PS_Playground-Balance beam course,11198,Takaanini Reserve (aka Taka Reserve),Papakura,Taka Street,24R,Auckland South,300000.0,2,0.0,No modelled exposure
park-1066,baseline,0.0,0,1066,Playground - Public Access,Playground Location,21521-L100-230-EXW-001,3,e12d4038-1758-47b3-a483-749680d086a6,PS_Playground,21521,Shipton Reserve,Whau,Lynbrooke Avenue,33A,Auckland,300000.0,2,0.0,No modelled exposure
park-1067,baseline,0.0,0,1067,Playground - Public Access,Playground Location,21692-L100-230-EXW-001,3,c12d1138-e29f-40c5-92ca-cad0b183b2ff,PS_Playground,21692,Henry Reserve,Whau,Henry Street,11,Auckland,300000.0,2,0.0,No modelled exposure
park-1068,baseline,0.0,0,1068,Playground - Public Access,Playground Location,23003-L100-230-EXW-001,3,8c0aed9c-9cbc-4d9e-9e6d-c77928c12c6d,PS_Playground,23003,Mirrabooka Park,Howick,Mirrabooka Avenue,7R,Auckland,300000.0,2,0.0,No modelled exposure
park-1069,baseline,0.0,0,1069,Playground - Public Access,Playground Location,21156-L100-230-EXW-001,3,e254b888-f094-4eb3-857e-bf11b7f27ee3,PS_Playground (Whole)-,21156,Teviot Reserve,Kaipatiki,Teviot Place,6,Auckland,300000.0,2,0.0,No modelled exposure
park-107,baseline,0.0,0,107,Public Toilet,Building Level 3,10348-B001-151,3,3aff658f-b505-4d52-be62-f82fcedb16df,Toilet - W49-L (Western Springs),10348,Western Springs Lakeside,Waitemata,Great North Road,859,Auckland,450000.0,3,0.0,No modelled exposure
park-1070,baseline,0.0,0,1070,Playground - Public Access,Playground Location,11087-L100-230-EXW-001,3,93b7141a-a5af-42ec-8035-8020cc64a48d,PS_Playground (Whole)-,11087,Stanley Bay Park,Devonport-Takapuna,Calliope Road,166,Auckland,300000.0,2,0.0,No modelled exposure
park-1071,baseline,0.0,0,1071,Playground - Public Access,Playground Location,22134-L100-230-EXW-002,3,b479b6c6-aad8-40d1-938a-9aa5aea4cb11,PS_Playground,22134,William Fraser Reserve,Rodney,Broadlands Drive,37,Auckland,300000.0,2,0.0,No modelled exposure
park-1072,baseline,0.0,0,1072,Playground - Public Access,Playground Location,22183-L100-230-EXW-001,3,9b32f894-0d55-4feb-86f4-069cca7e81e9,PS_Playground (Whole)-,22183,Pemberton Reserve,Kaipatiki,Pemberton Avenue,35,Auckland,300000.0,2,0.0,No modelled exposure
park-1073,baseline,0.0,0,1073,Playground - Public Access,Playground Location,20532-L100-230-EXW-001,3,991e64ec-dc4f-42fd-9b4e-68e9a82e5f2c,PS_Playground,20532,Robert Knox Memorial Park,Waitakere Ranges,Knox Road,,Auckland,300000.0,2,0.0,No modelled exposure
park-1074,baseline,0.0,0,1074,Playground - Public Access,Playground Location,10619-L100-230-EXW-001,3,6c1558ed-32bb-418c-9b84-b937cc28da66,PS_Playground-Buckland Rd,10619,Walter Massey Park,Mangere-Otahuhu,Massey Road,380R,Auckland,300000.0,2,0.0,No modelled exposure
park-1075,baseline,0.0,0,1075,Playground - Public Access,Playground Location,22250-L100-230-EXW-001,3,7a82eaef-b027-4819-9cb9-00bf6b1db78c,PS_Playground (Whole)-,22250,Bushlands Park,Upper Harbour,Bushlands Park Drive,34,Auckland,300000.0,2,0.0,No modelled exposure
park-1076,baseline,0.0,0,1076,Playground - Public Access,Playground Location,11275-L100-230-EXW-001,3,7639adfe-7344-43b9-9235-74ae9f607a8c,PS_Playground (Whole)-Leisure Centre,11275,Stanmore Bay Park,Hibiscus and Bays,Brightside Road,159-177,Auckland,300000.0,2,0.0,No modelled exposure
park-1077,baseline,0.0,0,1077,Playground - Public Access,Playground Location,22052-L100-230-EXW-001,3,9620c977-ede6-48bd-b7d6-3965bf8927c5,PS_Playground,22052,Rhinevale Close,Henderson-Massey,Rhinevale Close,5,Auckland,300000.0,2,0.0,No modelled exposure
park-1079,baseline,0.0,0,1079,Playground - Public Access,Playground Location,22791-L100-230-EXW-001,3,daad0283-9dcb-4f36-878b-3e03416812c7,PS_Playground,22791,Juliet Avenue Reserve,Howick,Patons Road,61R,Auckland,300000.0,2,0.0,No modelled exposure
park-108,baseline,0.0,0,108,Public Toilet,Building Level 3,10348-B002-151,3,8a735d8b-181a-4f94-a361-12a1e96f45b4,Toilet - W50 (Western Springs),10348,Western Springs Lakeside,Waitemata,Great North Road,859,Auckland,450000.0,3,0.0,No modelled exposure
park-1080,baseline,0.0,0,1080,Playground - Public Access,Playground Location,11346-L100-230-EXW-001,3,63518b7c-c947-4544-aabe-9576cd8243ea,PS_Playground,11346,Sister Rene Shadbolt Park,Whau,Portage Road,128,Auckland,300000.0,2,0.0,No modelled exposure
park-1081,baseline,0.0,0,1081,Playground - Public Access,Playground Location,20052-L100-230-EXW-001,3,dad52177-2723-44bf-addd-3f5783cfd6e8,PS_Playground (Whole)-,20052,Castor Bay Beach Reserve,Devonport-Takapuna,The Esplanade,3,Auckland,300000.0,2,0.0,No modelled exposure
park-1082,baseline,0.0,0,1082,Playground - Public Access,Playground Location,21978-L100-230-EXW-001,3,23ea7dc7-8b4f-4129-8e55-e0aab28172c4,PS_Playground,21978,East Reserve,Papakura,East Street,2,Auckland,300000.0,2,0.0,No modelled exposure
park-1083,baseline,0.0,0,1083,Playground - Public Access,Playground Location,22703-L100-230-EXW-001,3,99008912-da38-4097-8dcf-cf7bf70e1518,PS_Playground,22703,Kurt-Elsa Park (Kurt Lane Reserve),Otara-Papatoetoe,Vickerman Street,7R,Auckland,300000.0,2,0.0,No modelled exposure
park-1084,baseline,0.0,0,1084,Playground - Public Access,Playground Location,20506-L100-230-EXW-001,3,30f3e679-0bfd-4bc7-9895-b58503a69f00,PS_Playground,20506,Kelman Square,Whau,Kelman Road,40,Auckland,300000.0,2,0.0,No modelled exposure
park-1085,baseline,0.0,0,1085,Playground - Public Access,Playground Location,10759-L100-230-EXW-002,3,92c1190e-616a-40ab-a3b8-dc14f08caceb,PS_Playground - Senior,10759,Maraetai Park,Franklin,Maraetai Drive,194,Auckland,300000.0,2,0.0,No modelled exposure
park-1086,baseline,0.0,0,1086,Playground - Public Access,Playground Location,21549-L100-230-EXW-001,3,ce802e68-32df-4a51-b39c-ffdc1608fb28,PS_Playground,21549,Beechdale Park,Howick,Beeachdale Cresent,35R,Auckland,300000.0,2,0.0,No modelled exposure
park-1087,baseline,0.0,0,1087,Playground - Public Access,Playground Location,22018-L100-230-EXW-001,3,67403275-2153-4f95-9ddd-705d33eb4f1d,PS_Playground,22018,Urlich Esplanade Reserve,Henderson-Massey,Urlich Drive,45,Auckland,300000.0,2,0.0,No modelled exposure
park-1088,baseline,0.0,0,1088,Playground - Public Access,Playground Location,22048-L100-230-EXW-001,3,f7c4a60b-74a1-4bee-8d18-5080b259574d,PS_Playground,22048,Reynella Reserve,Henderson-Massey,Reynella Drive,81,Auckland,300000.0,2,0.0,No modelled exposure
park-1089,baseline,0.0,0,1089,Playground - Public Access,Playground Location,23845-L100-230-EXW-001,3,24953b46-aa49-472e-9ccb-cc07a3975b03,PS_Playground (Whole)-,23845,Swell Park,Hibiscus and Bays,Boardwalk Rise,10,Auckland,300000.0,2,0.0,No modelled exposure
park-109,baseline,0.0,0,109,Public Toilet,Building Level 3,10354-B005-151,3,18beeca4-e0e7-4c6b-a33d-8d202ad19812,Toilet - H18 (Dovemeyer Robinson Park),10354,Dove Myer Robinson Park,Waitemata,Gladstone Road,85-87,Auckland,450000.0,3,0.0,No modelled exposure
park-1090,baseline,0.0,0,1090,Playground - Public Access,Playground Location,20855-L100-230-EXW-001,3,26342f33-e922-4b16-a3f7-3c69fe039201,PS_Playground,20855,Children's Forest,Papakura,Settlement Road,135R,Auckland,300000.0,2,0.0,No modelled exposure
park-1091,baseline,0.0,0,1091,Playground - Public Access,Playground Location,21487-L100-230-EXW-001,3,fe895150-ef54-4edd-a7ca-4dd02792ab3d,PS_Playground,21487,Tilberg Park,Mangere-Otahuhu,Tilberg Street,68R,Auckland,300000.0,2,0.0,No modelled exposure
park-1092,baseline,0.0,0,1092,Playground - Public Access,Playground Location,11273-L100-230-EXW-001,3,bf624c39-1eb2-47d4-8382-ac50c9510fa5,PS_Playground (Whole) - Middle Senior,11273,Orewa Reserve,Hibiscus and Bays,Hibiscus Coast Highway,265,Auckland,300000.0,2,0.0,No modelled exposure
park-1093,baseline,0.0,0,1093,Playground - Public Access,Playground Location,11273-L100-230-EXW-003,3,9fb40f61-3be2-46db-82de-313921c1be66,PS_Playground (Whole) - Southern Swing,11273,Orewa Reserve,Hibiscus and Bays,Hibiscus Coast Highway,227,Auckland,300000.0,2,0.0,No modelled exposure
park-1094,baseline,0.0,0,1094,Playground - Public Access,Playground Location,20760-L100-230-EXW-001,3,6a536665-c9ef-4283-8928-d08bb5da0114,PS_Playground,20760,Harania/Marys Foreshore Reserve,Mangere-Otahuhu,Harania Avenue,38R,Auckland,300000.0,2,0.0,No modelled exposure
park-1095,baseline,0.0,0,1095,Playground - Public Access,Playground Location,21423-L100-230-EXW-001,3,98f9bd1e-d933-4553-894b-36a0d9dec0bb,PS_Playground,21423,Laingholm Reserve,Waitakere Ranges,Western Road,4,Auckland,300000.0,2,0.0,No modelled exposure
park-1096,baseline,0.0,0,1096,Playground - Public Access,Playground Location,20416-L100-230-EXW-001,3,d8d25a60-e200-48ce-81f7-265627ec2edd,PS_Playground,20416,Wordsworth Road Reserve,Manurewa,Wordsworth Road,56R,Auckland,300000.0,2,0.0,No modelled exposure
park-1097,baseline,0.0,0,1097,Playground - Public Access,Playground Location,11385-L100-230-EXW-001,3,de1edd5d-7f65-41a7-ba14-35ad552736e8,PS_Playground,11385,Kaurilands Domain,Waitakere Ranges,Atkinson Road,55,Auckland,300000.0,2,0.0,No modelled exposure
park-1098,baseline,0.0,0,1098,Playground - Public Access,Playground Location,11455-L100-230-EXW-001,3,c36a5005-b467-4e13-bdb7-aa42165551d9,PS_Playground,11455,Barron Green,Whau,Barron Drive,1,Auckland,300000.0,2,0.0,No modelled exposure
park-1099,baseline,0.0,0,1099,Playground - Public Access,Playground Location,22645-L151-230-EXW-002,3,d0f4c162-4b3e-4fc0-8ccc-994301f8090a,PS_Playground,22645,Birdwood Park,Henderson-Massey,Waimoko Glen,,Auckland,300000.0,2,0.0,No modelled exposure
park-11,baseline,0.0,0,11,Library,Building Level 3,10011-B001-152,3,4c1e1f63-48f7-498b-86c8-4e7f4361882c,Auckland Central Library - Lv 02 (Res),10011,Auckland Central Library,Waitemata,Lorne Street,44-48,Auckland,15000000.0,5,0.0,No modelled exposure
park-110,baseline,0.0,0,110,Public Toilet,Building Level 3,10354-B007-151,3,c798e7dd-d24a-43e0-8a43-f8750b067a5e,Toilet (Judges Bay Road),10354,Dove Myer Robinson Park,Waitemata,Gladstone Road,85-87,Auckland,450000.0,3,0.0,No modelled exposure
park-1100,baseline,0.0,0,1100,Playground - Public Access,Playground Location,21563-L100-230-EXW-001,3,4a64ec37-d17b-4de1-9c04-9e4663d689b9,PS_Playground,21563,Trimdon Street Reserve,Manurewa,Porchester Road,408R,Auckland,300000.0,2,0.0,No modelled exposure
park-1101,baseline,0.0,0,1101,Playground - Public Access,Playground Location,20660-L100-230-EXW-001,3,8fb3bd8f-4fe2-489a-ba6a-52f4b52aaaad,PS_Playground,20660,Glenbrook Beach Beachfront,Franklin,Beach Road,,Auckland,300000.0,2,0.0,No modelled exposure
park-1102,baseline,0.0,0,1102,Playground - Public Access,Playground Location,22154-L100-230-EXW-001,3,f994f84d-74a8-4652-81c0-a5d9b005a220,PS_Playground (Whole)-,22154,Tuna Place Reserve,Rodney,Tuna Place,,Auckland,300000.0,2,0.0,No modelled exposure
park-1103,baseline,0.0,0,1103,Playground - Public Access,Playground Location,20964-L100-230-EXW-001,3,e8eb7484-eb70-4c96-93dc-0dcfe4d37df7,PS_Playground (Whole)-,20964,William Souter Reserve,Devonport-Takapuna,William Souter Street,39,Auckland,300000.0,2,0.0,No modelled exposure
park-1104,baseline,0.0,0,1104,Playground - Public Access,Playground Location,20053-L100-230-EXW-001,3,96addb58-1a1c-457c-b657-8c5c9d037f5f,PS_Playground (Whole)-,20053,Parkwood Reserve,Upper Harbour,Graham Collins Drive,19,Auckland,300000.0,2,0.0,No modelled exposure
park-1105,baseline,0.0,0,1105,Playground - Public Access,Playground Location,22239-L100-230-EXW-001,3,5b13b9a3-55dd-4e7e-aab3-04fbc0d47e5f,PS_Playground (Whole)-,22239,Woodridge Reserve,Hibiscus and Bays,Woodridge Avenue,19,Auckland,300000.0,2,0.0,No modelled exposure
park-1106,baseline,0.0,0,1106,Playground - Public Access,Playground Location,11430-L100-230-EXW-001,3,6ccd2d94-2c5d-4b44-b2b4-9830b74d7fa0,PS_Playground,11430,Brains Park,Whau,Vanguard Road,31,Auckland,300000.0,2,0.0,No modelled exposure
park-1107,baseline,0.0,0,1107,Playground - Public Access,Playground Location,22649-L100-230-EXW-001,3,e072a26e-6a3a-4b4e-abfd-85dfefe04265,PS_Playground (Whole)-,22649,Bill Moir Reserve,Upper Harbour,Waimarie Road,64,Auckland,300000.0,2,0.0,No modelled exposure
park-1108,baseline,0.0,0,1108,Playground - Public Access,Playground Location,21245-L100-230-EXW-001,3,702d0d7a-a784-420a-9483-8ac81ad47fda,PS_Playground,21245,Featherstone Park,Henderson-Massey,Swanson Road,59,Auckland,300000.0,2,0.0,No modelled exposure
park-1109,baseline,0.0,0,1109,Playground - Public Access,Playground Location,10563-L100-230-EXW-001,3,d49384f8-88a7-4585-b75a-49ef52d33ff8,PS_Playground,10563,Centennial Park - Waiuku,Franklin,Kitchener Road,14,Auckland,300000.0,2,0.0,No modelled exposure
park-111,baseline,0.0,0,111,Public Toilet,Building Level 3,10262-B001-151,3,29fce1f5-1368-4250-b9e8-efcd85ccecd8,Toilet - H35 (Kohimarama Beach),10262,Kohimarama Beach Reserve,Orakei,Tamaki Drive,72-80,Auckland,450000.0,3,0.0,No modelled exposure
park-1110,baseline,0.0,0,1110,Playground - Public Access,Playground Location,22229-L100-230-EXW-001,3,a03e1dc0-efdd-4827-81ce-d540979f44f5,PS_Playground (Whole)-,22229,Fernhill Reserve,Upper Harbour,Candlestick Place,4,Auckland,300000.0,2,0.0,No modelled exposure
park-1111,baseline,0.0,0,1111,Playground - Public Access,Playground Location,20351-L100-230-EXW-001,3,5cfbdc28-b1eb-46bc-9363-d6df278e018a,PS_Playground (Whole)-,20351,Neptune Reserve,Kaipatiki,Neptune Avenue,38,Auckland,300000.0,2,0.0,No modelled exposure
park-1112,baseline,0.0,0,1112,Playground - Public Access,Playground Location,22474-L100-230-EXW-001,3,b0b57784-3fdf-4bc4-9431-6252369f7189,PS_Playground (Whole)-,22474,Te Moau Reserve&River Esplanade,Rodney,Te Moau Avenue (adjacent to),25,Auckland,300000.0,2,0.0,No modelled exposure
park-1113,baseline,0.0,0,1113,Playground - Public Access,Playground Location,20590-L100-230-EXW-001,3,c59dc7d2-1cfd-454a-837d-b37beb8e3157,PS_Playground,20590,Grace Campbell Reserve,Howick,Hazelmay Place,9R,Auckland,300000.0,2,0.0,No modelled exposure
park-1114,baseline,0.0,0,1114,Playground - Public Access,Playground Location,20956-L100-230-EXW-001,3,9b9d9cac-d7c9-479d-ad65-d8a2423e85ac,PS_Playground (Whole)-,20956,Knightsbridge Reserve,Devonport-Takapuna,Knightsbridge Drive,60,Auckland,300000.0,2,0.0,No modelled exposure
park-1115,baseline,0.0,0,1115,Playground - Public Access,Playground Location,21392-L100-230-EXW-001,3,7fc55109-f2e5-4c08-bee3-1cbd4e2661b6,PS_Playground-Mid of reserve,21392,Alice Park,Manurewa,Beaumonts Way,21R,Auckland,300000.0,2,0.0,No modelled exposure
park-1116,baseline,0.0,0,1116,Playground - Public Access,Playground Location,20303-L100-230-EXW-001,3,366703d6-65db-4f4b-bf28-41defdd236bf,PS_Playground (Whole)-,20303,Montgomery Reserve,Devonport-Takapuna,Montgomery Avenue,21,Auckland,300000.0,2,0.0,No modelled exposure
park-1117,baseline,0.0,0,1117,Playground - Public Access,Playground Location,20468-L100-230-EXW-001,3,126953e0-b4d4-47b1-8c1b-96e3be12decd,PS_Playground (Whole)-,20468,Gulf Harbour Recreation Reserve,Hibiscus and Bays,Gulf Harbour Drive,R 40,Auckland,300000.0,2,0.0,No modelled exposure
park-1118,baseline,0.0,0,1118,Playground - Public Access,Playground Location,20602-L100-230-EXW-001,3,70f1e874-3dad-4d2a-b44c-0869a4c2b435,PS_Playground (Whole)-,20602,Rosario Reserve,Hibiscus and Bays,Rosario Crescent,3a,Auckland,300000.0,2,0.0,No modelled exposure
park-1119,baseline,0.0,0,1119,Playground - Public Access,Playground Location,21906-L100-230-EXW-001,3,7f8329eb-64cf-42f1-aed0-f26692aec41d,PS_Playground (Whole)-,21906,Unsworth & St Lucia Res / Caribbean Spts,Upper Harbour,Barbados Drive,74,Auckland,300000.0,2,0.0,No modelled exposure
park-112,baseline,0.0,0,112,Public Toilet,Building Level 3,10266-B003-151,3,736d8eee-e7e9-4480-ba1e-5893c8f5cc9c,Toilet - T14 (Point England Reserve),10266,Omaru Recreation Reserve,Maungakiekie-Tamaki,Point England Road,254,Auckland,450000.0,3,0.0,No modelled exposure
park-1120,baseline,0.0,0,1120,Playground - Public Access,Playground Location,21321-L100-230-EXW-001,3,82187272-c526-4964-a44e-61a0df4841fd,PS_Playground,21321,Xena Park,Henderson-Massey,Lake Panorama Drive,41,Auckland,300000.0,2,0.0,No modelled exposure
park-1121,baseline,0.0,0,1121,Playground - Public Access,Playground Location,11432-L100-230-EXW-002,3,015ca2f5-9f8e-4fad-9776-4a9c595ef862,PS_Playground,11432,Awaroa Park,Henderson-Massey,Awaroa Road,126,Auckland,300000.0,2,0.0,No modelled exposure
park-1122,baseline,0.0,0,1122,Playground - Public Access,Playground Location,21807-L100-230-EXW-001,3,e59bf9c2-d6b6-40a7-aee8-da2638055804,PS_Playground,21807,Browns Park,Howick,Browns Avenue,18R,Auckland,300000.0,2,0.0,No modelled exposure
